Date,Open,High,Low,Close,Volume,Stock
2024-08-14 00:00:00-04:00,162.0,162.82,157.32,159.97,40591100,GOOGL
2024-08-15 00:00:00-04:00,160.1,161.24,159.22,160.9,31524300,GOOGL
2024-08-16 00:00:00-04:00,161.07,164.65,160.73,162.56,24208600,GOOGL
2024-08-19 00:00:00-04:00,164.87,166.28,163.85,166.26,22416200,GOOGL
2024-08-20 00:00:00-04:00,166.49,168.22,166.41,166.77,18341500,GOOGL
2024-08-21 00:00:00-04:00,164.74,166.44,164.26,165.44,22902000,GOOGL
2024-08-22 00:00:00-04:00,166.85,167.18,162.91,163.4,22493300,GOOGL
2024-08-23 00:00:00-04:00,164.31,165.77,163.43,165.21,13955700,GOOGL
2024-08-26 00:00:00-04:00,165.97,167.14,164.05,165.75,14190400,GOOGL
2024-08-27 00:00:00-04:00,165.43,166.03,164.05,164.27,11821900,GOOGL
2024-08-28 00:00:00-04:00,164.63,165.19,161.13,162.45,16407400,GOOGL
2024-08-29 00:00:00-04:00,163.9,165.56,159.85,161.38,19699800,GOOGL
2024-08-30 00:00:00-04:00,162.22,163.26,161.29,162.98,22123800,GOOGL
2024-09-03 00:00:00-04:00,161.32,161.45,156.09,156.97,38945300,GOOGL
2024-09-04 00:00:00-04:00,156.27,158.61,155.58,156.06,19353800,GOOGL
2024-09-05 00:00:00-04:00,155.91,159.06,155.59,156.85,18688700,GOOGL
2024-09-06 00:00:00-04:00,156.91,157.44,150.18,150.55,37912100,GOOGL
2024-09-09 00:00:00-04:00,152.34,153.22,147.05,148.54,39260500,GOOGL
2024-09-10 00:00:00-04:00,150.28,151.1,148.17,148.49,31118800,GOOGL
2024-09-11 00:00:00-04:00,149.75,151.33,147.35,150.99,29607700,GOOGL
2024-09-12 00:00:00-04:00,153.62,154.64,152.48,154.51,29695000,GOOGL
2024-09-13 00:00:00-04:00,155.25,158.2,155.03,157.28,29591200,GOOGL
2024-09-16 00:00:00-04:00,157.13,158.07,156.42,157.88,18379800,GOOGL
2024-09-17 00:00:00-04:00,158.84,160.37,158.2,159.14,20715600,GOOGL
2024-09-18 00:00:00-04:00,159.68,160.32,158.42,159.63,23677300,GOOGL
2024-09-19 00:00:00-04:00,163.52,163.6,161.16,161.95,26587700,GOOGL
2024-09-20 00:00:00-04:00,163.31,163.54,161.87,163.4,40896400,GOOGL
2024-09-23 00:00:00-04:00,164.16,165.3,161.48,161.66,24150900,GOOGL
2024-09-24 00:00:00-04:00,162.84,163.03,160.51,162.1,23332100,GOOGL
2024-09-25 00:00:00-04:00,161.29,162.62,161.12,161.31,18869200,GOOGL
2024-09-26 00:00:00-04:00,163.45,163.89,162.09,162.54,20319300,GOOGL
2024-09-27 00:00:00-04:00,162.62,165.51,162.44,163.76,21101300,GOOGL
2024-09-30 00:00:00-04:00,163.13,165.96,163.07,165.66,20413900,GOOGL
2024-10-01 00:00:00-04:00,167.5,168.97,164.39,166.8,28338100,GOOGL
2024-10-02 00:00:00-04:00,166.23,167.33,164.54,165.67,17760200,GOOGL
2024-10-03 00:00:00-04:00,164.22,166.45,163.73,165.67,15073100,GOOGL
2024-10-04 00:00:00-04:00,167.87,168.04,165.29,166.87,19047400,GOOGL
2024-10-07 00:00:00-04:00,167.53,168.29,162.56,162.79,22463100,GOOGL
2024-10-08 00:00:00-04:00,163.75,164.54,162.68,164.19,23072700,GOOGL
2024-10-09 00:00:00-04:00,163.26,164.65,159.56,161.67,31181800,GOOGL
2024-10-10 00:00:00-04:00,160.69,162.88,160.22,161.89,14144100,GOOGL
2024-10-11 00:00:00-04:00,161.94,163.71,161.06,163.05,15344300,GOOGL
2024-10-14 00:00:00-04:00,163.45,166.04,163.21,164.77,19016100,GOOGL
2024-10-15 00:00:00-04:00,165.6,167.49,164.44,165.27,20247200,GOOGL
2024-10-16 00:00:00-04:00,164.34,165.61,163.55,164.97,16406000,GOOGL
2024-10-17 00:00:00-04:00,165.54,166.18,162.57,162.74,21453400,GOOGL
2024-10-18 00:00:00-04:00,163.0,164.52,162.89,163.23,19757700,GOOGL
2024-10-21 00:00:00-04:00,162.76,164.31,162.43,163.88,20946500,GOOGL
2024-10-22 00:00:00-04:00,162.79,165.58,162.79,164.95,16568100,GOOGL
2024-10-23 00:00:00-04:00,164.57,165.63,161.74,162.59,18280500,GOOGL
2024-10-24 00:00:00-04:00,162.64,163.14,160.83,162.53,22412500,GOOGL
2024-10-25 00:00:00-04:00,163.48,165.4,163.23,165.08,19828900,GOOGL
2024-10-28 00:00:00-04:00,168.56,168.56,163.76,166.53,32138600,GOOGL
2024-10-29 00:00:00-04:00,167.54,170.18,166.9,169.49,42169000,GOOGL
2024-10-30 00:00:00-04:00,180.47,181.81,173.86,174.26,68890800,GOOGL
2024-10-31 00:00:00-04:00,172.93,176.62,170.8,170.91,44769000,GOOGL
2024-11-01 00:00:00-04:00,169.88,172.12,168.69,171.09,31796500,GOOGL
2024-11-04 00:00:00-05:00,169.74,170.53,167.82,169.05,21492700,GOOGL
2024-11-05 00:00:00-05:00,169.24,170.33,168.65,169.55,18242100,GOOGL
2024-11-06 00:00:00-05:00,173.6,176.74,173.3,176.31,33695500,GOOGL
2024-11-07 00:00:00-05:00,177.21,180.87,176.99,180.54,25352900,GOOGL
2024-11-08 00:00:00-05:00,180.44,180.69,177.88,178.15,22006200,GOOGL
2024-11-11 00:00:00-05:00,178.38,180.34,178.27,180.14,17450400,GOOGL
2024-11-12 00:00:00-05:00,179.61,182.28,179.18,181.41,25134900,GOOGL
2024-11-13 00:00:00-05:00,180.25,180.75,178.34,178.68,23184000,GOOGL
2024-11-14 00:00:00-05:00,178.08,178.62,174.12,175.38,31007500,GOOGL
2024-11-15 00:00:00-05:00,173.53,173.94,171.02,172.29,32504600,GOOGL
2024-11-18 00:00:00-05:00,173.22,175.24,172.7,175.1,20206600,GOOGL
2024-11-19 00:00:00-05:00,173.52,178.67,173.36,177.92,23434900,GOOGL
2024-11-20 00:00:00-05:00,177.14,177.48,173.58,175.78,18997100,GOOGL
2024-11-21 00:00:00-05:00,173.7,173.93,163.51,167.44,59734400,GOOGL
2024-11-22 00:00:00-05:00,165.66,166.27,163.71,164.57,38604600,GOOGL
2024-11-25 00:00:00-05:00,165.9,168.44,165.42,167.46,33135300,GOOGL
2024-11-26 00:00:00-05:00,167.44,169.63,167.39,168.93,20486700,GOOGL
2024-11-27 00:00:00-05:00,168.81,169.29,167.83,169.04,19266500,GOOGL
2024-11-29 00:00:00-05:00,168.31,169.24,166.97,168.76,14257200,GOOGL
2024-12-02 00:00:00-05:00,168.58,171.88,168.38,171.29,23789100,GOOGL
2024-12-03 00:00:00-05:00,171.29,172.48,170.65,171.14,22248700,GOOGL
2024-12-04 00:00:00-05:00,170.95,174.71,170.86,174.17,31615100,GOOGL
2024-12-05 00:00:00-05:00,175.16,175.86,172.13,172.44,21356200,GOOGL
2024-12-06 00:00:00-05:00,171.83,174.88,171.66,174.51,21462400,GOOGL
2024-12-09 00:00:00-05:00,173.96,176.26,173.65,175.37,25389600,GOOGL
2024-12-10 00:00:00-05:00,182.85,186.36,181.05,185.17,54813000,GOOGL
2024-12-11 00:00:00-05:00,185.31,195.61,184.85,195.4,67894100,GOOGL
2024-12-12 00:00:00-05:00,195.0,195.18,191.71,191.96,34817500,GOOGL
2024-12-13 00:00:00-05:00,191.01,192.73,189.64,189.82,25143500,GOOGL
2024-12-16 00:00:00-05:00,192.87,199.0,192.62,196.66,44934900,GOOGL
2024-12-17 00:00:00-05:00,197.25,201.42,194.98,195.42,43504000,GOOGL
2024-12-18 00:00:00-05:00,195.22,197.0,187.74,188.4,34166100,GOOGL
2024-12-19 00:00:00-05:00,191.63,193.03,188.38,188.51,32265200,GOOGL
2024-12-20 00:00:00-05:00,185.78,192.89,185.22,191.41,63462900,GOOGL
2024-12-23 00:00:00-05:00,192.62,195.1,190.15,194.63,25675000,GOOGL
2024-12-24 00:00:00-05:00,194.84,196.11,193.78,196.11,10403300,GOOGL
2024-12-26 00:00:00-05:00,195.15,196.75,194.38,195.6,12046600,GOOGL
2024-12-27 00:00:00-05:00,194.95,195.32,190.65,192.76,18891400,GOOGL
2024-12-30 00:00:00-05:00,189.8,192.55,189.12,191.24,14264700,GOOGL
2024-12-31 00:00:00-05:00,191.08,191.96,188.51,189.3,17466900,GOOGL
2025-01-02 00:00:00-05:00,190.65,192.0,187.5,189.43,20370800,GOOGL
2025-01-03 00:00:00-05:00,191.37,193.21,189.98,191.79,18582000,GOOGL
2024-01-04 00:00:00-05:00,145.59,147.38,144.05,144.57,56039800,AMZN
2024-01-05 00:00:00-05:00,144.69,146.59,144.53,145.24,45124800,AMZN
2024-01-08 00:00:00-05:00,146.74,149.4,146.15,149.1,46757100,AMZN
2024-01-09 00:00:00-05:00,148.33,151.71,148.21,151.37,43812600,AMZN
2024-01-10 00:00:00-05:00,152.06,154.42,151.88,153.73,44421800,AMZN
2024-01-11 00:00:00-05:00,155.04,157.17,153.12,155.18,49072700,AMZN
2024-01-12 00:00:00-05:00,155.39,156.2,154.01,154.62,40460300,AMZN
2024-01-16 00:00:00-05:00,153.53,154.99,152.15,153.16,41384600,AMZN
2024-01-17 00:00:00-05:00,151.49,152.15,149.91,151.71,34953400,AMZN
2024-01-18 00:00:00-05:00,152.77,153.78,151.82,153.5,37850200,AMZN
2024-01-19 00:00:00-05:00,153.83,155.76,152.74,155.34,51033700,AMZN
2024-01-22 00:00:00-05:00,156.89,157.05,153.9,154.78,43687500,AMZN
2024-01-23 00:00:00-05:00,154.85,156.21,153.93,156.02,37986000,AMZN
2024-01-24 00:00:00-05:00,157.8,158.51,156.48,156.87,48547300,AMZN
2024-01-25 00:00:00-05:00,156.95,158.51,154.55,157.75,43638600,AMZN
2024-01-26 00:00:00-05:00,158.42,160.72,157.91,159.12,51047400,AMZN
2024-01-29 00:00:00-05:00,159.34,161.29,158.9,161.26,45270400,AMZN
2024-01-30 00:00:00-05:00,160.7,161.73,158.49,159.0,45207400,AMZN
2024-01-31 00:00:00-05:00,157.0,159.01,154.81,155.2,50284400,AMZN
2024-02-01 00:00:00-05:00,155.87,159.76,155.62,159.28,76542400,AMZN
2024-02-02 00:00:00-05:00,169.19,172.5,167.33,171.81,117154900,AMZN
2024-02-05 00:00:00-05:00,170.2,170.55,167.7,170.31,55081300,AMZN
2024-02-06 00:00:00-05:00,169.39,170.71,167.65,169.15,42505500,AMZN
2024-02-07 00:00:00-05:00,169.48,170.88,168.94,170.53,47174100,AMZN
2024-02-08 00:00:00-05:00,169.65,171.43,168.88,169.84,42316500,AMZN
2024-02-09 00:00:00-05:00,170.9,175.0,170.58,174.45,56986000,AMZN
2024-02-12 00:00:00-05:00,174.8,175.39,171.54,172.34,51050400,AMZN
2024-02-13 00:00:00-05:00,167.73,170.95,165.75,168.64,56345100,AMZN
2024-02-14 00:00:00-05:00,169.21,171.21,168.28,170.98,42815500,AMZN
2024-02-15 00:00:00-05:00,170.58,171.17,167.59,169.8,49855200,AMZN
2024-02-16 00:00:00-05:00,168.74,170.42,167.17,169.51,48074600,AMZN
2024-02-20 00:00:00-05:00,167.83,168.71,165.74,167.08,41980300,AMZN
2024-02-21 00:00:00-05:00,168.94,170.23,167.14,168.59,44575600,AMZN
2024-02-22 00:00:00-05:00,173.1,174.8,171.77,174.58,55392400,AMZN
2024-02-23 00:00:00-05:00,174.28,175.75,173.7,174.99,59715200,AMZN
2024-02-26 00:00:00-05:00,175.7,176.37,174.26,174.73,44368600,AMZN
2024-02-27 00:00:00-05:00,174.08,174.62,172.86,173.54,31141700,AMZN
2024-02-28 00:00:00-05:00,172.44,174.05,172.27,173.16,28180500,AMZN
2024-02-29 00:00:00-05:00,173.01,177.22,172.85,176.76,53805400,AMZN
2024-03-01 00:00:00-05:00,176.75,178.73,176.07,178.22,31956200,AMZN
2024-03-04 00:00:00-05:00,177.53,180.14,177.49,177.58,37381500,AMZN
2024-03-05 00:00:00-05:00,176.93,176.93,173.3,174.12,37228300,AMZN
2024-03-06 00:00:00-05:00,175.54,176.46,173.26,173.51,32090900,AMZN
2024-03-07 00:00:00-05:00,174.83,177.99,173.72,176.82,34063300,AMZN
2024-03-08 00:00:00-05:00,176.44,178.79,174.33,175.35,37853500,AMZN
2024-03-11 00:00:00-04:00,174.31,174.47,171.47,171.96,28484800,AMZN
2024-03-12 00:00:00-04:00,173.5,176.76,171.98,175.39,36610600,AMZN
2024-03-13 00:00:00-04:00,175.9,177.62,175.55,176.56,30772600,AMZN
2024-03-14 00:00:00-04:00,177.69,179.53,176.47,178.75,43705800,AMZN
2024-03-15 00:00:00-04:00,176.64,177.93,173.9,174.42,72115500,AMZN
2024-03-18 00:00:00-04:00,175.8,176.69,174.28,174.48,31250700,AMZN
2024-03-19 00:00:00-04:00,174.22,176.09,173.52,175.9,26880900,AMZN
2024-03-20 00:00:00-04:00,176.14,178.53,174.64,178.15,29947200,AMZN
2024-03-21 00:00:00-04:00,179.99,181.42,178.15,178.15,32824300,AMZN
2024-03-22 00:00:00-04:00,177.75,179.26,176.75,178.87,27964100,AMZN
2024-03-25 00:00:00-04:00,178.01,180.99,177.24,179.71,29815500,AMZN
2024-03-26 00:00:00-04:00,180.15,180.45,177.95,178.3,29659000,AMZN
2024-03-27 00:00:00-04:00,179.88,180.0,177.31,179.83,33272600,AMZN
2024-03-28 00:00:00-04:00,180.17,181.7,179.26,180.38,38051600,AMZN
2024-04-01 00:00:00-04:00,180.79,183.0,179.95,180.97,29174500,AMZN
2024-04-02 00:00:00-04:00,179.07,180.79,178.38,180.69,32611500,AMZN
2024-04-03 00:00:00-04:00,179.9,182.87,179.8,182.41,31046600,AMZN
2024-04-04 00:00:00-04:00,184.0,185.1,180.0,180.0,41624300,AMZN
2024-04-05 00:00:00-04:00,182.38,186.27,181.97,185.07,42335200,AMZN
2024-04-08 00:00:00-04:00,186.9,187.29,184.81,185.19,39221300,AMZN
2024-04-09 00:00:00-04:00,187.24,187.34,184.2,185.67,36546900,AMZN
2024-04-10 00:00:00-04:00,182.77,186.27,182.67,185.95,35879200,AMZN
2024-04-11 00:00:00-04:00,186.74,189.77,185.51,189.05,40020700,AMZN
2024-04-12 00:00:00-04:00,187.72,188.38,185.08,186.13,38554300,AMZN
2024-04-15 00:00:00-04:00,187.43,188.69,183.0,183.62,48052400,AMZN
2024-04-16 00:00:00-04:00,183.27,184.83,182.26,183.32,32891300,AMZN
2024-04-17 00:00:00-04:00,184.31,184.57,179.82,181.28,31359700,AMZN
2024-04-18 00:00:00-04:00,181.47,182.39,178.65,179.22,30723800,AMZN
2024-04-19 00:00:00-04:00,178.74,179.0,173.44,174.63,55950000,AMZN
2024-04-22 00:00:00-04:00,176.94,178.87,174.56,177.23,37924900,AMZN
2024-04-23 00:00:00-04:00,178.08,179.93,175.98,179.54,37046500,AMZN
2024-04-24 00:00:00-04:00,179.94,180.32,176.18,176.59,34185100,AMZN
2024-04-25 00:00:00-04:00,169.68,173.92,166.32,173.67,49249400,AMZN
2024-04-26 00:00:00-04:00,177.8,180.82,176.13,179.62,43919800,AMZN
2024-04-29 00:00:00-04:00,182.75,183.53,179.39,180.96,54063900,AMZN
2024-04-30 00:00:00-04:00,181.09,182.99,174.8,175.0,94639800,AMZN
2024-05-01 00:00:00-04:00,181.64,185.15,176.56,179.0,94645100,AMZN
2024-05-02 00:00:00-04:00,180.85,185.1,179.91,184.72,54303500,AMZN
2024-05-03 00:00:00-04:00,186.99,187.87,185.42,186.21,39172000,AMZN
2024-05-06 00:00:00-04:00,186.28,188.75,184.8,188.7,34725300,AMZN
2024-05-07 00:00:00-04:00,188.92,189.94,187.31,188.76,34048900,AMZN
2024-05-08 00:00:00-04:00,187.44,188.43,186.39,188.0,26136400,AMZN
2024-05-09 00:00:00-04:00,188.88,191.7,187.44,189.5,43368400,AMZN
2024-05-10 00:00:00-04:00,189.16,189.89,186.93,187.48,34141800,AMZN
2024-05-13 00:00:00-04:00,188.0,188.31,185.36,186.57,24898600,AMZN
2024-05-14 00:00:00-04:00,183.82,187.72,183.45,187.07,38698200,AMZN
2024-05-15 00:00:00-04:00,185.97,186.72,182.73,185.99,75459900,AMZN
2024-05-16 00:00:00-04:00,185.6,187.31,183.46,183.63,38834500,AMZN
2024-05-17 00:00:00-04:00,183.76,185.3,183.35,184.7,33175700,AMZN
2024-05-20 00:00:00-04:00,184.34,186.67,183.28,183.54,30511800,AMZN
2024-05-21 00:00:00-04:00,182.3,183.26,180.75,183.15,50839100,AMZN
2024-05-22 00:00:00-04:00,183.88,185.22,181.97,183.13,28148800,AMZN
2024-05-23 00:00:00-04:00,183.66,184.76,180.08,181.05,33670200,AMZN
2024-05-24 00:00:00-04:00,181.65,182.44,180.3,180.75,27434100,AMZN
2024-05-28 00:00:00-04:00,179.93,182.24,179.49,182.15,29927000,AMZN
2024-05-29 00:00:00-04:00,181.7,184.08,181.55,182.02,32009300,AMZN
2024-05-30 00:00:00-04:00,181.31,181.34,178.36,179.32,29249200,AMZN
2024-05-31 00:00:00-04:00,178.3,179.21,173.87,176.44,58903900,AMZN
2024-06-03 00:00:00-04:00,177.7,178.7,175.92,178.34,30786600,AMZN
2024-06-04 00:00:00-04:00,177.64,179.82,176.44,179.34,27198400,AMZN
2024-06-05 00:00:00-04:00,180.1,181.5,178.75,181.28,32116400,AMZN
2024-06-06 00:00:00-04:00,181.75,185.0,181.49,185.0,31371200,AMZN
2024-06-07 00:00:00-04:00,184.9,186.29,183.36,184.3,28021500,AMZN
2024-06-10 00:00:00-04:00,184.07,187.23,183.79,187.06,34494500,AMZN
2024-06-11 00:00:00-04:00,187.06,187.77,184.54,187.23,27265100,AMZN
2024-06-12 00:00:00-04:00,188.02,188.35,185.43,186.89,33984200,AMZN
2024-06-13 00:00:00-04:00,186.09,187.67,182.67,183.83,39721500,AMZN
2024-06-14 00:00:00-04:00,183.08,183.72,182.23,183.66,25456400,AMZN
2024-06-17 00:00:00-04:00,182.52,185.0,181.22,184.06,35601900,AMZN
2024-06-18 00:00:00-04:00,183.74,184.29,181.43,182.81,36659200,AMZN
2024-06-20 00:00:00-04:00,182.91,186.51,182.72,186.1,44726800,AMZN
2024-06-21 00:00:00-04:00,187.8,189.28,185.86,189.08,72931800,AMZN
2024-06-24 00:00:00-04:00,189.33,191.0,185.33,185.57,50610400,AMZN
2024-06-25 00:00:00-04:00,186.81,188.84,185.42,186.34,45898500,AMZN
2024-06-26 00:00:00-04:00,186.92,194.8,186.26,193.61,65103900,AMZN
2024-06-27 00:00:00-04:00,195.01,199.84,194.2,197.85,74397500,AMZN
2024-06-28 00:00:00-04:00,197.73,198.85,192.5,193.25,76930200,AMZN
2024-07-01 00:00:00-04:00,193.49,198.3,192.82,197.2,41192000,AMZN
2024-07-02 00:00:00-04:00,197.28,200.43,195.93,200.0,45600000,AMZN
2024-07-03 00:00:00-04:00,199.94,200.03,196.76,197.59,31597900,AMZN
2024-07-05 00:00:00-04:00,198.65,200.55,198.17,200.0,39858900,AMZN
2024-07-08 00:00:00-04:00,200.04,201.2,197.96,199.29,34767300,AMZN
2024-07-09 00:00:00-04:00,199.4,200.57,199.05,199.34,32700100,AMZN
2024-07-10 00:00:00-04:00,200.0,200.11,197.69,199.79,32883800,AMZN
2024-07-11 00:00:00-04:00,200.09,200.27,192.86,195.05,44565000,AMZN
2024-07-12 00:00:00-04:00,194.8,196.47,193.83,194.49,30598500,AMZN
2024-07-15 00:00:00-04:00,194.56,196.19,190.83,192.72,40683200,AMZN
2024-07-16 00:00:00-04:00,195.59,196.62,192.24,193.02,33994700,AMZN
2024-07-17 00:00:00-04:00,191.35,191.58,185.99,187.93,48076100,AMZN
2024-07-18 00:00:00-04:00,189.59,189.68,181.45,183.75,51043600,AMZN
2024-07-19 00:00:00-04:00,181.14,184.93,180.11,183.13,43081800,AMZN
2024-07-22 00:00:00-04:00,185.0,185.06,182.48,182.55,39931900,AMZN
2024-07-23 00:00:00-04:00,184.1,189.39,183.56,186.41,47537700,AMZN
2024-07-24 00:00:00-04:00,183.2,185.45,180.41,180.83,41532400,AMZN
2024-07-25 00:00:00-04:00,182.91,183.9,176.8,179.85,44464200,AMZN
2024-07-26 00:00:00-04:00,180.39,183.19,180.24,182.5,29506000,AMZN
2024-07-29 00:00:00-04:00,183.84,184.75,182.38,183.2,33270100,AMZN
2024-07-30 00:00:00-04:00,184.72,185.86,179.38,181.71,39508600,AMZN
2024-07-31 00:00:00-04:00,185.05,187.94,184.46,186.98,41667300,AMZN
2024-08-01 00:00:00-04:00,189.29,190.6,181.87,184.07,70435600,AMZN
2024-08-02 00:00:00-04:00,166.75,168.77,160.55,167.9,141448400,AMZN
2024-08-05 00:00:00-04:00,154.21,162.96,151.61,161.02,83149400,AMZN
2024-08-06 00:00:00-04:00,161.71,165.08,158.54,161.93,59950800,AMZN
2024-08-07 00:00:00-04:00,166.55,167.58,161.43,162.77,48408200,AMZN
2024-08-08 00:00:00-04:00,165.17,166.69,162.55,165.8,44616200,AMZN
2024-08-09 00:00:00-04:00,166.4,168.55,165.85,166.94,36401000,AMZN
2024-08-12 00:00:00-04:00,168.14,168.55,166.11,166.8,30072800,AMZN
2024-08-13 00:00:00-04:00,167.81,171.04,167.1,170.23,39237900,AMZN
2024-08-14 00:00:00-04:00,172.11,172.28,168.86,170.1,28843800,AMZN
2024-08-15 00:00:00-04:00,174.86,177.91,173.99,177.59,51698500,AMZN
2024-08-16 00:00:00-04:00,177.04,178.34,176.26,177.06,31489200,AMZN
2024-08-19 00:00:00-04:00,177.64,178.3,176.16,178.22,31129800,AMZN
2024-08-20 00:00:00-04:00,177.92,179.01,177.43,178.88,26255200,AMZN
2024-08-21 00:00:00-04:00,179.92,182.39,178.89,180.11,35599100,AMZN
2024-08-22 00:00:00-04:00,181.38,181.47,175.68,176.13,32047500,AMZN
2024-08-23 00:00:00-04:00,177.34,178.97,175.24,177.04,29150100,AMZN
2024-08-26 00:00:00-04:00,176.7,177.47,174.3,175.5,22366200,AMZN
2024-08-27 00:00:00-04:00,174.15,174.89,172.25,173.12,29842000,AMZN
2024-08-28 00:00:00-04:00,173.69,173.69,168.92,170.8,29045000,AMZN
2024-08-29 00:00:00-04:00,173.22,174.29,170.81,172.12,26407800,AMZN
2024-08-30 00:00:00-04:00,172.78,178.9,172.6,178.5,43429400,AMZN
2024-09-03 00:00:00-04:00,177.55,178.26,175.26,176.25,37817500,AMZN
2024-09-04 00:00:00-04:00,174.48,175.98,172.54,173.33,30309200,AMZN
2024-09-05 00:00:00-04:00,175.0,179.88,175.0,177.89,40170500,AMZN
2024-09-06 00:00:00-04:00,177.24,178.38,171.16,171.39,41466500,AMZN
2024-09-09 00:00:00-04:00,174.53,175.85,173.51,175.4,29037400,AMZN
2024-09-10 00:00:00-04:00,177.49,180.5,176.79,179.55,36233800,AMZN
2024-09-11 00:00:00-04:00,180.1,184.99,175.73,184.52,42564700,AMZN
2024-09-12 00:00:00-04:00,184.8,187.41,183.54,187.0,33622500,AMZN
2024-09-13 00:00:00-04:00,187.0,188.5,185.91,186.49,26495400,AMZN
2024-09-16 00:00:00-04:00,185.29,185.81,183.36,184.89,26065500,AMZN
2024-09-17 00:00:00-04:00,186.85,189.45,186.14,186.88,26091700,AMZN
2024-09-18 00:00:00-04:00,186.45,188.8,185.06,186.43,34448100,AMZN
2024-09-19 00:00:00-04:00,190.04,190.99,188.47,189.87,39543200,AMZN
2024-09-20 00:00:00-04:00,190.23,191.84,187.41,191.6,100378600,AMZN
2024-09-23 00:00:00-04:00,191.64,194.45,190.57,193.88,36993100,AMZN
2024-09-24 00:00:00-04:00,194.27,195.37,190.13,193.96,43478900,AMZN
2024-09-25 00:00:00-04:00,193.75,193.95,192.16,192.53,26391100,AMZN
2024-09-26 00:00:00-04:00,194.31,194.53,189.54,191.16,36334900,AMZN
2024-09-27 00:00:00-04:00,190.68,190.9,187.34,187.97,36002300,AMZN
2024-09-30 00:00:00-04:00,187.14,188.49,184.65,186.33,41583900,AMZN
2024-10-01 00:00:00-04:00,184.9,186.19,183.45,185.13,36044900,AMZN
2024-10-02 00:00:00-04:00,184.44,186.6,184.04,184.76,23704100,AMZN
2024-10-03 00:00:00-04:00,183.05,183.44,180.88,181.96,30204300,AMZN
2024-10-04 00:00:00-04:00,185.75,187.6,183.6,186.51,40890300,AMZN
2024-10-07 00:00:00-04:00,182.95,183.6,180.25,180.8,42364200,AMZN
2024-10-08 00:00:00-04:00,181.92,183.09,180.92,182.72,26372100,AMZN
2024-10-09 00:00:00-04:00,182.82,185.85,182.05,185.17,26343100,AMZN
2024-10-10 00:00:00-04:00,187.13,188.13,185.83,186.65,27785000,AMZN
2024-10-11 00:00:00-04:00,186.63,189.93,186.3,188.82,25751600,AMZN
2024-10-14 00:00:00-04:00,189.78,189.83,187.36,187.54,22614400,AMZN
2024-10-15 00:00:00-04:00,187.63,188.41,184.58,187.69,32178900,AMZN
2024-10-16 00:00:00-04:00,187.05,187.78,185.61,186.89,23456800,AMZN
2024-10-17 00:00:00-04:00,188.22,188.94,186.0,187.53,25039400,AMZN
2024-10-18 00:00:00-04:00,187.15,190.74,186.28,188.99,37417700,AMZN
2024-10-21 00:00:00-04:00,188.05,189.46,186.4,189.07,24639400,AMZN
2024-10-22 00:00:00-04:00,188.35,191.52,186.98,189.7,29650600,AMZN
2024-10-23 00:00:00-04:00,188.85,189.16,183.69,184.71,31937100,AMZN
2024-10-24 00:00:00-04:00,185.25,187.11,183.86,186.38,21647400,AMZN
2024-10-25 00:00:00-04:00,187.85,190.45,187.53,187.83,29362100,AMZN
2024-10-28 00:00:00-04:00,189.57,190.21,188.21,188.39,27930800,AMZN
2024-10-29 00:00:00-04:00,188.58,191.46,187.82,190.83,35690200,AMZN
2024-10-30 00:00:00-04:00,194.7,195.61,192.42,192.73,37707600,AMZN
2024-10-31 00:00:00-04:00,190.51,190.6,185.23,186.4,75146800,AMZN
2024-11-01 00:00:00-04:00,199.0,200.5,197.02,197.93,99687800,AMZN
2024-11-04 00:00:00-05:00,196.45,197.33,194.31,195.78,38492100,AMZN
2024-11-05 00:00:00-05:00,196.04,199.82,195.99,199.5,30564800,AMZN
2024-11-06 00:00:00-05:00,200.01,207.55,199.14,207.09,72292200,AMZN
2024-11-07 00:00:00-05:00,207.44,212.25,207.19,210.05,52878400,AMZN
2024-11-08 00:00:00-05:00,209.72,209.96,207.44,208.18,36075800,AMZN
2024-11-11 00:00:00-05:00,208.5,209.65,205.59,206.84,35456000,AMZN
2024-11-12 00:00:00-05:00,208.37,209.54,206.01,208.91,38942900,AMZN
2024-11-13 00:00:00-05:00,209.4,215.09,209.14,214.1,46212900,AMZN
2024-11-14 00:00:00-05:00,214.16,215.9,210.88,211.48,42620300,AMZN
2024-11-15 00:00:00-05:00,206.76,207.34,199.61,202.61,86591100,AMZN
2024-11-18 00:00:00-05:00,204.15,204.67,200.95,201.7,36512500,AMZN
2024-11-19 00:00:00-05:00,199.33,205.3,198.78,204.61,31197900,AMZN
2024-11-20 00:00:00-05:00,202.98,203.13,199.45,202.88,32769000,AMZN
2024-11-21 00:00:00-05:00,203.49,203.49,195.75,198.38,58800000,AMZN
2024-11-22 00:00:00-05:00,198.25,199.26,196.75,197.12,31530800,AMZN
2024-11-25 00:00:00-05:00,199.28,201.95,199.0,201.45,40685700,AMZN
2024-11-26 00:00:00-05:00,201.9,208.0,201.79,207.86,41673700,AMZN
2024-11-27 00:00:00-05:00,206.98,207.64,205.05,205.74,28061600,AMZN
2024-11-29 00:00:00-05:00,205.83,208.2,204.59,207.89,24892400,AMZN
2024-12-02 00:00:00-05:00,209.96,212.99,209.51,210.71,39523200,AMZN
2024-12-03 00:00:00-05:00,210.31,214.02,209.65,213.44,32214800,AMZN
